% set_time: 50000
% delta t in s: 0.05
% START motor on: 9000
% END motor off: 13000

8499	0.00
8549	0.00
8599	0.00
8649	0.00
8699	0.00
8749	0.00
8799	0.00
8849	0.00
8899	0.00
8949	0.00
8999	0.00
9049	84.85
9099	193.94
9149	235.15
9199	252.12
9249	259.39
9299	261.82
9349	264.24
9399	264.24
9449	266.67
9499	266.67
9549	266.67
9600	264.24
9649	264.24
9699	264.24
9749	266.67
9799	266.67
9849	264.24
9899	264.24
9949	264.24
9999	266.67
10049	266.67
10099	264.24
10149	264.24
10199	264.24
10249	266.67
10299	266.67
10349	266.67
10399	266.67
10449	266.67
10499	264.24
10549	264.24
10599	264.24
10649	264.24
10699	264.24
10749	264.24
10799	264.24
10849	264.24
10899	266.67
10949	266.67
10999	264.24
11049	264.24
11099	264.24
11149	264.24
11199	264.24
11249	264.24
11299	266.67
11348	266.67
11399	266.67
11449	264.24
11499	264.24
11549	264.24
11599	264.24
11649	264.24
11699	264.24
11749	264.24
11799	264.24
11849	264.24
11899	264.24
11949	264.24
11999	264.24
12049	264.24
12099	264.24
12149	264.24
12199	264.24
12249	266.67
12299	264.24
12349	264.24
12399	264.24
12449	264.24
12499	264.24
12549	264.24
12599	264.24
12649	264.24
12699	266.67
12749	264.24
12800	264.24
12849	264.24
12899	264.24
12949	264.24
12999	264.24
13049	252.12
13099	232.73
13149	213.33
13199	193.94
13249	174.55
13299	155.15
13349	140.61
13399	121.21
13449	106.67
13499	92.12
13549	77.58
13599	65.45
13649	50.91
13699	41.21
13749	29.09
13799	16.97
13849	7.27
13899	2.42
13949	0.00
13999	0.00
14049	0.00
14099	0.00
14149	0.00
14199	0.00
14249	0.00
14299	0.00
14349	0.00
14399	0.00
14449	0.00
